customer_no,Affinity_Rating,Capacity_Rating,PROscore,Frequency,Monetary,Propensity_Rating,Donor_Category
2229832,1,4,3,1,1,4,Under-Patron
2229850,1,1,1,1,1,1,Under-Patron
2230146,1,1,1,,,1,Under-Patron
2230241,1,2,2,1,1,2,Under-Patron
2230281,1,1,1,1,1,2,Under-Patron
2230317,1,1,1,1,1,1,Under-Patron
2230450,3,2,3,2,1,3,Under-Patron
2230965,3,4,4,2,1,4,Under-Patron
2231366,1,2,1,3,1,1,Under-Patron
2231817,3,1,2,2,1,3,Under-Patron
2231894,1,1,1,1,1,1,Under-Patron
2232354,1,2,2,1,1,4,Under-Patron
2232905,1,2,2,1,1,4,Under-Patron
2233320,3,1,3,1,1,4,Under-Patron
2233370,1,2,2,1,1,3,Under-Patron
2233525,1,1,1,1,1,1,Under-Patron
2233732,4,2,3,1,1,3,Under-Patron
2233790,3,1,2,1,1,3,Under-Patron
2233797,3,3,3,1,1,4,Under-Patron
2233828,3,1,3,1,1,4,Under-Patron
2233908,4,1,3,2,1,4,Under-Patron
2233915,1,2,1,1,1,1,Under-Patron
2233994,1,1,1,1,1,1,Under-Patron
2234214,1,1,1,1,1,1,Under-Patron
2234601,4,4,4,1,1,4,Under-Patron
2234602,4,3,4,1,1,4,Under-Patron
2234883,1,1,1,1,1,1,Under-Patron
2234981,1,3,3,4,1,4,Under-Patron
2235169,3,1,2,2,1,3,Under-Patron
2235950,1,2,2,1,1,4,Under-Patron
2236071,3,4,4,1,1,4,Under-Patron
2236145,4,3,4,2,1,4,Under-Patron
2236305,1,2,1,1,1,1,Under-Patron
2236430,3,1,2,2,1,3,Under-Patron
2236602,4,2,3,2,1,4,Under-Patron
2236902,1,2,1,1,1,1,Under-Patron
2237176,1,1,2,1,1,3,Under-Patron
2237264,3,2,3,1,1,3,Under-Patron
2237265,4,2,3,3,1,4,Under-Patron
2237445,3,2,3,2,1,4,Under-Patron
2237588,3,1,2,1,1,3,Under-Patron
2237613,1,1,1,1,1,1,Under-Patron
2237676,4,2,3,2,1,4,Under-Patron
2237827,1,2,2,1,1,2,Under-Patron
2237866,4,4,4,1,1,4,Under-Patron
2237912,3,1,2,1,1,3,Under-Patron
2238119,1,2,1,1,1,1,Under-Patron
2238532,1,1,1,2,1,1,Under-Patron
2238707,3,1,2,2,1,3,Under-Patron
2238848,4,1,3,2,1,4,Under-Patron
2239041,,,,,,,Under-Patron
2239190,1,1,1,1,1,1,Under-Patron
2239407,4,2,3,2,1,4,Under-Patron
2239462,3,2,3,1,1,3,Under-Patron
2239512,4,2,3,1,1,4,Under-Patron
2239612,4,1,3,3,1,4,Under-Patron
2239919,3,1,3,1,1,4,Under-Patron
2240194,3,1,2,1,1,3,Under-Patron
2240204,3,2,3,3,1,3,Under-Patron
2240352,,,,,,,Under-Patron
2240458,3,2,3,,,3,Under-Patron
2240508,4,2,3,4,4,4,Under-Patron
2240624,1,2,1,1,1,1,Under-Patron
2240625,1,1,1,3,1,1,Under-Patron
2240982,3,3,3,1,1,3,Under-Patron
2241087,1,1,2,1,1,3,Under-Patron
2241201,1,2,1,1,1,1,Under-Patron
2241354,3,2,3,1,1,4,Under-Patron
2241377,,,,,,,Under-Patron
2241764,4,2,3,3,1,4,Under-Patron
2241884,,,,,,,Under-Patron
2242287,3,1,2,1,1,3,Under-Patron
2242323,1,2,2,1,1,4,Under-Patron
2242591,1,1,1,1,1,1,Under-Patron
2242595,1,1,2,4,2,4,Under-Patron
2242886,4,3,4,1,1,4,Under-Patron
2243172,1,2,1,1,1,1,Under-Patron
2243304,3,2,3,1,1,4,Under-Patron
2243309,1,1,1,1,1,1,Under-Patron
2243530,1,2,2,1,1,4,Under-Patron
2243650,4,1,3,4,1,4,Under-Patron
2243667,1,1,1,1,1,1,Under-Patron
2244011,1,4,3,1,1,4,Under-Patron
2244049,1,1,1,1,1,1,Under-Patron
2244061,4,3,4,1,1,4,Under-Patron
2244664,3,3,3,2,1,4,Under-Patron
2244673,3,1,2,2,1,3,Under-Patron
2244858,3,1,3,1,1,4,Under-Patron
2244969,4,1,3,2,1,3,Under-Patron
2245220,4,2,3,2,1,4,Under-Patron
2245286,3,1,2,1,1,3,Under-Patron
2245390,1,2,1,1,1,1,Under-Patron
2245481,4,2,3,3,1,4,Under-Patron
2245596,3,2,3,4,1,3,Under-Patron
2245602,4,2,3,3,1,4,Under-Patron
2245653,1,1,1,,,1,Under-Patron
2245728,4,2,3,1,1,4,Under-Patron
2246203,4,2,3,1,1,4,Under-Patron
2246487,1,1,1,1,1,1,Under-Patron
2246506,1,1,1,1,1,1,Under-Patron
2246616,1,1,2,2,1,3,Under-Patron
2246693,3,2,3,1,1,4,Under-Patron
2246719,1,1,1,1,1,1,Under-Patron
2246744,1,2,1,1,1,1,Under-Patron
2247032,1,2,2,1,1,4,Under-Patron
2247126,3,1,2,1,1,3,Under-Patron
2247310,1,2,2,2,1,3,Under-Patron
2247494,,,,,,,Under-Patron
2247539,4,2,3,2,1,4,Under-Patron
2247608,4,2,3,1,1,3,Under-Patron
2247677,1,2,1,2,1,1,Under-Patron
2247686,4,1,3,2,1,4,Under-Patron
2247748,4,1,3,1,1,4,Under-Patron
2247762,4,1,3,1,1,3,Under-Patron
2248156,4,4,4,4,4,4,Under-Patron
2248275,4,2,3,1,1,4,Under-Patron
2248289,4,1,3,2,1,4,Under-Patron
2248436,4,1,3,2,1,4,Under-Patron
2248506,4,2,3,,,4,Under-Patron
2248613,3,1,2,2,1,3,Under-Patron
2248780,1,1,1,3,1,1,Under-Patron
2248868,3,1,3,1,1,4,Under-Patron
2248869,1,1,1,1,1,1,Under-Patron
2248936,1,2,1,1,1,1,Under-Patron
2248980,3,1,2,1,1,3,Under-Patron
2249146,3,1,2,1,1,3,Under-Patron
2249343,4,1,3,3,1,4,Under-Patron
2249406,4,2,3,2,1,4,Under-Patron
2249625,3,4,3,1,1,3,Under-Patron
2250154,1,2,2,2,1,4,Under-Patron
2250261,1,1,2,1,1,4,Under-Patron
2250466,1,1,1,1,1,1,Under-Patron
2250471,1,2,2,1,1,4,Under-Patron
2250533,1,1,2,1,1,3,Under-Patron
2250658,,,,,,,Under-Patron
2250669,3,1,2,1,1,3,Under-Patron
2250688,1,2,2,1,1,4,Under-Patron
2250841,1,1,1,1,1,2,Under-Patron
2250961,4,1,3,1,1,4,Under-Patron
2251067,1,1,1,1,1,1,Under-Patron
2251457,1,1,1,1,1,1,Under-Patron
2251674,4,2,3,3,1,4,Under-Patron
2251680,1,1,1,1,1,2,Under-Patron
2251927,1,4,2,4,4,1,Under-Patron
2252061,,,,,,,Under-Patron
2252254,3,1,2,1,1,3,Under-Patron
2252326,1,1,1,1,1,1,Under-Patron
2252581,3,2,3,1,1,3,Under-Patron
2252705,1,1,1,1,1,2,Under-Patron
2252745,3,2,3,1,1,4,Under-Patron
2252857,1,1,1,1,1,1,Under-Patron
2252880,,,,,,,Under-Patron
2253211,1,1,2,1,1,4,Under-Patron
2253352,3,1,2,1,1,3,Under-Patron
2253433,3,2,3,1,1,4,Under-Patron
2253838,4,1,3,3,1,4,Under-Patron
2253852,1,1,1,1,1,1,Under-Patron
2253860,,,,,,,Under-Patron
2254145,1,1,1,1,1,1,Under-Patron
2254170,4,2,3,1,1,4,Under-Patron
2255023,,,,,,,Under-Patron
2255261,3,1,3,1,1,4,Under-Patron
2255446,3,1,3,3,1,4,Under-Patron
2255519,,,,,,,Under-Patron
2255543,3,4,4,1,1,4,Under-Patron
2255693,3,1,2,1,1,3,Under-Patron
2255757,,,,,,,Under-Patron
2255801,4,1,3,2,1,4,Under-Patron
2255965,1,1,2,2,1,4,Under-Patron
2255974,4,3,4,2,1,4,Under-Patron
2256023,1,1,2,1,1,3,Under-Patron
2256112,4,2,3,1,1,4,Under-Patron
2256272,1,1,1,1,1,1,Under-Patron
2256473,1,1,1,,,1,Under-Patron
2256502,1,3,2,2,1,1,Under-Patron
2256672,1,1,1,1,1,1,Under-Patron
2257773,3,1,3,1,1,4,Under-Patron
2257913,4,2,3,1,1,4,Under-Patron
2257996,1,1,1,1,1,2,Under-Patron
2258254,4,1,3,1,1,4,Under-Patron
2258293,1,3,2,1,1,1,Under-Patron
2258306,1,1,1,1,1,1,Under-Patron
2258344,1,2,1,1,1,1,Under-Patron
2258355,1,1,1,1,1,1,Under-Patron
2258488,,,,,,,Under-Patron
2258822,4,2,3,4,1,4,Under-Patron
2259039,,,,,,,Under-Patron
2259228,1,1,1,,,1,Under-Patron
2259345,3,1,2,3,1,3,Under-Patron
2259492,4,2,3,2,1,4,Under-Patron
2259643,4,2,3,1,1,4,Under-Patron
2259808,3,2,3,3,1,4,Under-Patron
2259942,1,1,1,1,1,1,Under-Patron
2259993,3,1,3,1,1,4,Under-Patron
2260277,4,1,3,2,1,4,Under-Patron
2260406,1,1,1,,,1,Under-Patron
2260518,,,,,,,Under-Patron
2260644,3,2,3,1,1,3,Under-Patron
2260704,3,1,3,1,1,4,Under-Patron
2260992,1,1,2,,,4,Under-Patron
2260994,2,2,2,1,1,2,Under-Patron
2261029,1,3,2,1,1,1,Under-Patron
2261302,3,1,2,1,1,3,Under-Patron
2261470,4,2,3,4,3,4,Under-Patron
2261581,1,1,1,1,1,1,Under-Patron
2261587,,,,,,,Under-Patron
2261624,1,2,2,1,1,4,Under-Patron
2261926,3,2,3,2,1,3,Under-Patron
2261951,,,,,,,Under-Patron
2261972,4,4,4,2,1,4,Under-Patron
2262019,3,2,3,1,1,3,Under-Patron
2262287,4,3,4,1,1,4,Under-Patron
2262465,1,1,1,1,1,1,Under-Patron
2262675,1,1,1,1,1,1,Under-Patron
2262711,3,4,4,1,1,4,Under-Patron
2263001,1,1,1,1,1,1,Under-Patron
2263036,1,2,2,1,1,2,Under-Patron
2263075,4,1,3,4,1,4,Under-Patron
2263142,1,2,2,1,1,4,Under-Patron
2263665,3,2,3,1,1,4,Under-Patron
2263692,1,1,1,1,1,1,Under-Patron
2263817,4,1,3,2,1,4,Under-Patron
2263827,1,1,1,1,1,1,Under-Patron
2263844,4,2,3,1,1,4,Under-Patron
2263909,1,1,1,1,1,1,Under-Patron
3001311,2,1,2,1,1,2,Under-Patron
3005036,4,3,4,2,1,4,Under-Patron
3005163,1,1,1,,,1,Under-Patron
3005618,1,1,1,1,1,1,Under-Patron
3005631,3,1,3,1,1,4,Under-Patron
3005810,1,2,2,1,1,4,Under-Patron
3006075,1,1,1,1,1,2,Under-Patron
3006086,1,1,1,,,1,Under-Patron
3006153,4,2,3,2,1,4,Under-Patron
3006547,1,1,1,1,1,1,Under-Patron
3006574,1,1,1,1,1,1,Under-Patron
3006632,4,4,4,1,1,4,Under-Patron
3006646,4,4,4,1,1,4,Under-Patron
3006711,3,1,2,1,1,3,Under-Patron
3006795,4,1,3,4,1,4,Under-Patron
3006841,3,2,3,1,1,3,Under-Patron
3006943,1,4,3,1,1,4,Under-Patron
3006949,3,4,3,1,1,3,Under-Patron
3007029,4,1,3,1,1,4,Under-Patron
3007216,3,1,2,1,1,3,Under-Patron
3007224,4,1,3,1,1,4,Under-Patron
3007266,1,2,1,1,1,1,Under-Patron
3007332,3,2,3,1,1,4,Under-Patron
3007473,3,1,2,1,1,3,Under-Patron
3007526,1,1,1,2,1,1,Under-Patron
3007586,1,1,1,1,1,1,Under-Patron
3007640,4,1,3,2,1,4,Under-Patron
3007840,,,,,,,Under-Patron
3007847,1,1,1,1,1,1,Under-Patron
3007850,1,1,1,1,1,2,Under-Patron
3007915,1,2,1,1,1,1,Under-Patron
3008009,,,,,,,Under-Patron
3008044,3,3,3,1,1,4,Under-Patron
3008342,1,1,1,1,1,1,Under-Patron
3008402,4,2,3,1,1,4,Under-Patron
3008416,1,1,1,1,1,1,Under-Patron
3008426,4,2,3,2,1,4,Under-Patron
3008440,1,1,1,2,1,1,Under-Patron
3008509,1,1,1,1,1,1,Under-Patron
3008602,1,1,1,,,1,Under-Patron
3008810,4,2,3,2,1,4,Under-Patron
3008856,1,1,1,1,1,1,Under-Patron
3008886,3,1,3,1,1,4,Under-Patron
3008890,3,2,3,1,1,3,Under-Patron
3008941,3,1,2,1,1,3,Under-Patron
3009000,,,,,,,Under-Patron
3009044,1,1,1,1,1,1,Under-Patron
3009078,1,2,1,1,1,1,Under-Patron
3009151,1,1,1,1,1,1,Under-Patron
3009179,3,4,4,1,1,4,Under-Patron
3009742,4,1,3,2,1,4,Under-Patron
3009795,,,,,,,Under-Patron
3009956,4,3,4,1,1,4,Under-Patron
3009986,4,1,3,1,1,4,Under-Patron
3010011,1,1,1,1,1,1,Under-Patron
3010034,1,4,2,1,1,1,Under-Patron
3010172,1,1,1,3,1,1,Under-Patron
3010242,4,2,3,2,2,4,Under-Patron
3010263,1,4,3,1,1,4,Under-Patron
3010463,1,1,1,1,1,1,Under-Patron
3010481,4,1,3,1,1,4,Under-Patron
3010587,1,1,1,1,1,1,Under-Patron
3010595,4,1,3,4,1,4,Under-Patron
3010607,1,1,2,1,1,3,Under-Patron
3010808,3,2,3,1,1,3,Under-Patron
3010864,1,1,1,1,1,1,Under-Patron
3011131,1,1,1,1,1,1,Under-Patron
3011160,1,1,1,1,1,1,Under-Patron
3011359,1,1,1,1,1,1,Under-Patron
3011370,1,1,1,1,1,1,Under-Patron
3011557,4,1,3,1,1,4,Under-Patron
3011856,3,1,2,1,1,3,Under-Patron
3012094,3,2,3,1,1,4,Under-Patron
3012405,4,1,3,4,1,4,Under-Patron
3012661,4,1,3,2,1,4,Under-Patron
3012713,4,1,3,1,1,4,Under-Patron
3013046,4,2,3,1,1,4,Under-Patron
3013063,1,1,1,1,1,1,Under-Patron
3013095,1,1,1,2,1,1,Under-Patron
3013176,4,2,3,1,1,4,Under-Patron
3013269,4,4,4,2,1,4,Under-Patron
3013322,2,2,2,1,1,3,Under-Patron
3013433,1,1,1,1,1,1,Under-Patron
3013467,1,2,2,1,1,4,Under-Patron
3013931,1,2,2,1,1,2,Under-Patron
3014159,1,1,1,,,1,Under-Patron
3014441,1,2,2,1,1,2,Under-Patron
3014680,3,2,3,1,1,4,Under-Patron
3015080,1,2,2,1,1,2,Under-Patron
3015093,1,2,2,1,1,3,Under-Patron
3015239,1,2,1,1,1,1,Under-Patron
3015368,1,2,1,1,1,1,Under-Patron
3015503,1,1,1,,,1,Under-Patron
3015575,4,3,4,1,1,4,Under-Patron
3015617,1,2,2,1,1,2,Under-Patron
3015702,4,2,3,1,1,4,Under-Patron
3015793,4,4,4,1,1,4,Under-Patron
3015996,4,2,3,1,1,4,Under-Patron
3015999,1,2,2,1,1,2,Under-Patron
3016584,1,1,1,1,1,1,Under-Patron
3016742,1,1,2,1,1,3,Under-Patron
3016939,1,1,1,1,1,1,Under-Patron
3017014,3,1,2,1,1,3,Under-Patron
3017138,1,2,1,1,1,1,Under-Patron
3017152,1,2,2,1,1,4,Under-Patron
3017163,1,1,1,1,1,1,Under-Patron
3017302,4,2,3,1,1,4,Under-Patron
3017326,1,2,1,1,1,1,Under-Patron
3017347,,,,,,,Under-Patron
3017562,3,1,3,1,1,4,Under-Patron
3017591,4,1,3,1,1,4,Under-Patron
3017612,1,1,2,1,1,4,Under-Patron
3017718,4,4,4,1,1,4,Under-Patron
3018004,1,1,1,1,1,1,Under-Patron
3018087,4,4,4,4,1,4,Under-Patron
3018392,4,1,3,1,1,4,Under-Patron
3018446,1,2,2,1,1,4,Under-Patron
3018731,4,2,3,1,1,4,Under-Patron
3018781,3,1,2,2,1,3,Under-Patron
3018941,4,1,3,2,1,4,Under-Patron
3019044,1,1,1,,,1,Under-Patron
3019306,1,2,1,1,1,1,Under-Patron
3020155,4,4,4,1,1,4,Under-Patron
3020597,1,2,1,1,1,1,Under-Patron
3020624,4,2,3,1,1,4,Under-Patron
3020716,4,2,3,1,1,4,Under-Patron
3020724,4,2,3,1,1,4,Under-Patron
3020772,1,2,1,1,1,1,Under-Patron
3020787,1,2,1,1,1,1,Under-Patron
3020793,4,2,3,1,1,4,Under-Patron
3020841,3,1,2,1,1,3,Under-Patron
3020969,1,1,2,1,1,3,Under-Patron
3021037,3,3,3,1,1,3,Under-Patron
3021038,1,1,1,1,1,1,Under-Patron
3021228,1,1,1,1,1,1,Under-Patron
3021254,4,4,4,1,1,4,Under-Patron
3021297,4,3,4,1,1,4,Under-Patron
3021299,3,2,3,1,1,4,Under-Patron
3021336,1,1,1,1,1,1,Under-Patron
3021520,1,2,2,1,1,2,Under-Patron
3021575,3,1,3,1,1,4,Under-Patron
3021660,1,2,2,1,1,4,Under-Patron
3021672,1,1,1,1,1,2,Under-Patron
3021783,1,2,2,1,1,3,Under-Patron
3021797,1,2,2,1,1,3,Under-Patron
3021931,1,1,1,1,1,2,Under-Patron
3021988,1,1,1,1,1,1,Under-Patron
3022126,1,1,1,2,1,1,Under-Patron
3022176,4,1,3,2,1,4,Under-Patron
3022216,4,3,4,4,4,4,Under-Patron
3022220,1,2,1,1,1,1,Under-Patron
3022323,1,1,1,1,1,2,Under-Patron
3022369,3,2,2,2,1,2,Under-Patron
3022371,1,1,1,1,1,1,Under-Patron
3022596,4,1,3,1,1,4,Under-Patron
3022697,,,,,,,Under-Patron
3022738,,,,,,,Under-Patron
3022882,1,2,1,1,1,1,Under-Patron
3022907,1,2,2,1,1,3,Under-Patron
3022908,1,1,1,1,1,1,Under-Patron
3022910,1,1,1,1,1,1,Under-Patron
3023026,1,1,1,1,1,1,Under-Patron
3023352,1,1,1,1,1,1,Under-Patron
3023359,1,1,1,1,1,1,Under-Patron
3023538,4,2,3,,,4,Under-Patron
3023585,2,2,2,1,1,3,Under-Patron
3023934,1,2,1,1,1,1,Under-Patron
3024001,1,1,1,1,1,1,Under-Patron
3024253,4,1,3,1,1,4,Under-Patron
3024344,4,2,3,1,1,4,Under-Patron
3024527,1,2,2,1,1,4,Under-Patron
3024584,4,1,3,1,1,4,Under-Patron
3024764,4,2,3,1,1,4,Under-Patron
3024796,1,2,2,1,1,4,Under-Patron
3024827,1,1,1,1,1,1,Under-Patron
3025051,1,2,2,1,1,2,Under-Patron
3025457,,,,,,,Under-Patron
3025862,4,2,3,1,1,4,Under-Patron
3025867,1,1,1,1,1,1,Under-Patron
3025913,3,2,3,1,1,4,Under-Patron
3026333,1,2,1,1,1,1,Under-Patron
3026417,4,2,3,2,1,4,Under-Patron
3026717,3,1,2,1,1,3,Under-Patron
3026785,1,2,2,1,1,4,Under-Patron
3026824,4,1,3,1,1,4,Under-Patron
3026884,1,2,2,,,4,Under-Patron
3027366,3,2,3,1,1,3,Under-Patron
3041595,4,1,3,1,1,4,Under-Patron
3047970,,,,,,,Under-Patron
3048046,1,1,1,,,2,Under-Patron
3048075,1,2,2,1,1,4,Under-Patron
3048081,3,1,3,1,1,4,Under-Patron
3048105,,,,,,,Under-Patron
3048357,1,1,2,1,1,3,Under-Patron
3048574,4,3,4,2,1,4,Under-Patron
3048665,3,2,3,1,1,3,Under-Patron
3048854,4,3,4,2,1,4,Under-Patron
3048969,1,2,1,1,1,1,Under-Patron
3049078,,,,,,,Under-Patron
3049252,1,1,1,1,1,1,Under-Patron
3049321,4,1,3,1,1,4,Under-Patron
3049380,4,1,3,2,1,4,Under-Patron
3049573,1,1,1,1,1,1,Under-Patron
3049610,3,2,3,1,1,4,Under-Patron
3049710,3,1,3,1,1,4,Under-Patron
3049930,3,1,2,1,1,3,Under-Patron
3050111,1,1,1,,,1,Under-Patron
3050436,1,1,1,1,1,1,Under-Patron
3050636,1,2,1,1,1,1,Under-Patron
3050757,1,3,3,1,1,4,Under-Patron
3051022,,,,,,,Under-Patron
3051127,4,4,4,1,1,4,Under-Patron
3051583,3,2,3,1,1,3,Under-Patron
3051685,1,1,1,,,1,Under-Patron
3052371,,,,,,,Under-Patron
3052405,1,1,2,1,1,3,Under-Patron
3052747,4,1,3,1,1,4,Under-Patron
3052856,1,1,2,,,4,Under-Patron
3052953,4,2,3,1,1,4,Under-Patron
3053239,1,1,1,1,1,1,Under-Patron
3053402,4,2,3,1,1,4,Under-Patron
3053571,1,2,1,1,1,1,Under-Patron
3053615,1,1,1,1,1,1,Under-Patron
3053716,1,2,1,1,1,1,Under-Patron
3054099,4,1,3,1,1,4,Under-Patron
3054473,1,2,1,1,1,1,Under-Patron
3054560,1,3,2,1,1,1,Under-Patron
3054687,1,1,1,1,1,1,Under-Patron
3054919,1,1,1,1,1,1,Under-Patron
3054938,1,2,1,1,1,1,Under-Patron
3055036,1,1,1,1,1,1,Under-Patron
3055140,4,2,3,1,1,4,Under-Patron
3055242,1,1,1,,,1,Under-Patron
3055429,1,1,1,1,1,2,Under-Patron
3055607,1,1,2,1,1,4,Under-Patron
3055636,3,1,2,1,1,3,Under-Patron
3055809,1,2,2,1,1,2,Under-Patron
3055810,1,1,1,1,1,1,Under-Patron
3055835,1,1,2,1,1,3,Under-Patron
3055993,4,2,3,1,1,4,Under-Patron
3056023,4,2,3,1,1,4,Under-Patron
3056577,3,2,3,1,1,3,Under-Patron
3057002,3,1,3,1,1,4,Under-Patron
3057156,1,1,1,1,1,1,Under-Patron
3057250,1,1,1,1,1,1,Under-Patron
3057456,3,1,2,1,1,3,Under-Patron
3057731,4,1,3,1,1,4,Under-Patron
3057892,1,1,1,1,1,1,Under-Patron
3058116,4,2,3,3,3,4,Under-Patron
3058138,4,2,3,1,1,4,Under-Patron
3058723,4,3,3,1,1,3,Under-Patron
3058788,4,2,3,1,1,4,Under-Patron
3058912,1,1,2,1,1,4,Under-Patron
3058959,1,1,2,1,1,4,Under-Patron
3058997,4,2,3,3,1,4,Under-Patron
3059115,1,4,3,1,1,4,Under-Patron
3059117,4,2,3,1,1,4,Under-Patron
3059254,,,,,,,Under-Patron
3059262,,,,,,,Under-Patron
3059286,4,1,3,2,1,4,Under-Patron
3059595,1,1,1,1,1,1,Under-Patron
3059683,4,1,3,3,1,4,Under-Patron
3059761,4,1,3,1,1,4,Under-Patron
3059818,1,2,2,1,1,4,Under-Patron
3059858,2,2,2,1,1,3,Under-Patron
3059866,3,1,2,1,1,3,Under-Patron
3059920,1,1,2,1,1,4,Under-Patron
3059964,4,2,3,2,1,3,Under-Patron
3060365,1,1,1,1,1,2,Under-Patron
3060456,,,,,,,Under-Patron
3060660,1,2,2,,,3,Under-Patron
3060777,1,3,2,1,1,3,Under-Patron
3060819,1,2,1,,,1,Under-Patron
3060926,1,1,1,,,1,Under-Patron
3061231,1,2,1,1,1,1,Under-Patron
3061315,3,4,4,1,1,4,Under-Patron
3061512,3,1,3,1,1,4,Under-Patron
3061638,3,1,3,1,1,4,Under-Patron
3061676,1,2,2,1,1,3,Under-Patron
3061789,,,,,,,Under-Patron
3061964,4,2,3,3,1,4,Under-Patron
3061994,,,,,,,Under-Patron
3062054,3,2,3,1,1,4,Under-Patron
3062065,1,1,1,1,1,1,Under-Patron
3062104,4,4,4,1,1,4,Under-Patron
3062162,4,2,3,1,1,4,Under-Patron
3062542,1,1,1,1,1,1,Under-Patron
3062579,1,2,2,1,1,4,Under-Patron
3062769,1,1,1,1,1,1,Under-Patron
3062797,1,1,1,1,1,1,Under-Patron
3062838,1,1,2,1,1,4,Under-Patron
3062972,4,2,3,1,1,4,Under-Patron
3063064,1,1,1,1,1,1,Under-Patron
3063087,1,1,1,,,1,Under-Patron
3063103,4,1,3,1,1,3,Under-Patron
3063195,4,4,4,1,1,4,Under-Patron
3063340,3,2,3,1,1,3,Under-Patron
3063350,1,2,1,,,1,Under-Patron
3063380,1,4,2,1,1,1,Under-Patron
3063411,2,1,2,1,1,3,Under-Patron
3063557,4,2,3,1,1,4,Under-Patron
3063579,4,2,3,1,1,4,Under-Patron
3063585,1,1,1,1,1,1,Under-Patron
3063619,1,1,1,1,1,1,Under-Patron
3063648,4,3,4,4,1,4,Under-Patron
3063722,1,1,1,1,1,1,Under-Patron
3063978,3,1,2,1,1,3,Under-Patron
3064145,1,1,1,1,1,1,Under-Patron
3064284,1,2,2,1,1,4,Under-Patron
3064395,4,1,3,1,1,4,Under-Patron
3064402,1,3,2,1,1,1,Under-Patron
3064503,1,1,2,1,1,4,Under-Patron
3064570,1,2,1,1,1,1,Under-Patron
3064576,1,1,1,1,1,1,Under-Patron
3064721,1,1,1,1,1,1,Under-Patron
3064844,3,1,2,1,1,3,Under-Patron
3064895,1,2,1,1,1,1,Under-Patron
3064987,3,1,2,1,1,3,Under-Patron
3065200,1,1,1,1,1,1,Under-Patron
3065247,1,1,1,1,1,2,Under-Patron
3065498,1,1,1,1,1,1,Under-Patron
3065576,4,2,3,1,1,4,Under-Patron
3065777,3,4,3,1,1,3,Under-Patron
3065890,1,1,1,1,1,1,Under-Patron
3065900,4,2,3,1,1,4,Under-Patron
3065965,1,1,2,1,1,4,Under-Patron
3066077,3,2,3,1,1,4,Under-Patron
3066078,4,1,3,1,1,4,Under-Patron
3066169,1,1,1,1,1,1,Under-Patron
3066277,4,2,3,1,1,4,Under-Patron
3066508,1,2,1,,,1,Under-Patron
3066633,1,2,1,1,1,1,Under-Patron
3066875,,,,,,,Under-Patron
3066994,3,1,2,2,1,3,Under-Patron
3067189,4,3,4,1,1,4,Under-Patron
3067286,1,2,1,,,1,Under-Patron
3067312,1,1,1,1,1,1,Under-Patron
3067590,3,1,3,1,1,4,Under-Patron
3067613,1,2,1,1,1,1,Under-Patron
3067697,1,2,2,1,1,4,Under-Patron
3067752,4,4,4,1,1,3,Under-Patron
3067793,3,3,3,1,1,4,Under-Patron
3067794,1,1,1,1,1,1,Under-Patron
3067804,3,2,3,1,1,3,Under-Patron
3067809,1,1,1,1,1,1,Under-Patron
3067861,3,1,3,2,1,4,Under-Patron
3067892,1,1,1,1,1,1,Under-Patron
3068105,3,2,3,1,1,4,Under-Patron
3068108,4,3,4,1,1,4,Under-Patron
3068117,1,3,2,1,1,3,Under-Patron
3068223,3,1,2,1,1,3,Under-Patron
3068335,1,2,2,1,1,2,Under-Patron
3068340,3,2,3,1,1,4,Under-Patron
3068410,1,1,1,,,1,Under-Patron
3068469,4,2,3,1,1,4,Under-Patron
3068591,1,1,1,,,1,Under-Patron
3068600,1,1,1,2,1,1,Under-Patron
3068818,1,1,1,1,1,1,Under-Patron
3068866,1,2,1,1,1,1,Under-Patron
3068915,2,1,2,1,1,4,Under-Patron
3068994,1,4,2,1,1,1,Under-Patron
3068997,1,1,1,1,1,1,Under-Patron
3069006,4,1,3,1,1,4,Under-Patron
3069015,1,1,1,1,1,1,Under-Patron
3069217,4,1,3,1,1,4,Under-Patron
3069226,3,1,3,1,1,4,Under-Patron
3069507,1,2,2,1,1,3,Under-Patron
3069703,1,2,2,1,1,4,Under-Patron
3069820,,,,,,,Under-Patron
3069831,1,1,1,1,1,1,Under-Patron
3069883,1,1,2,1,1,3,Under-Patron
3069964,1,1,1,1,1,1,Under-Patron
3070295,4,2,3,1,1,4,Under-Patron
3070350,1,1,1,1,1,1,Under-Patron
3070452,1,3,2,,,2,Under-Patron
3070624,1,2,2,1,1,4,Under-Patron
3070712,4,1,3,1,1,4,Under-Patron
3070865,1,2,1,1,1,1,Under-Patron
3070869,1,2,1,1,1,1,Under-Patron
3070975,3,2,3,1,1,3,Under-Patron
3071022,1,2,1,1,1,1,Under-Patron
3071127,1,3,2,1,1,1,Under-Patron
3071129,3,1,3,1,1,4,Under-Patron
3071171,1,1,1,1,1,2,Under-Patron
3071409,3,1,2,1,1,3,Under-Patron
3071457,4,2,3,1,1,4,Under-Patron
3071485,4,1,3,1,1,4,Under-Patron
3071565,1,1,2,1,1,4,Under-Patron
3071791,4,4,4,1,1,4,Under-Patron
3071837,,,,,,,Under-Patron
3071934,4,2,3,1,1,4,Under-Patron
3071950,4,1,3,1,1,4,Under-Patron
3072020,1,2,2,,,4,Under-Patron
3072031,1,1,1,1,1,1,Under-Patron
